profile_id,report_date,fans_lifetime,fans_change,insights_post_clicks,insights_reactions,insights_fan_adds,insights_fan_adds_unique,insights_fan_removes,insights_activity,insights_engaged_users,insights_fan_removes_unique,insights_positive_feedback,insights_negative_feedback,insights_fans_lifetime,insights_fans_online,insights_reach,insights_reach_7_days,insights_reach_28_days,insights_video_complete_views_30s_repeat_views,insights_impressions,insights_post_reach,insights_post_impressions,insights_video_complete_views_30s,insights_reach_engagement,insights_post_clicks_unique,insights_activity_unique,insights_video_repeat_views,insights_video_views_unique,insights_views,insights_video_complete_views_30s_unique,insights_video_views,engagement_rate,insights_engagements,insights_impressions_engagement_rate,insights_reach_per_content,interactions,interactions_per_1k_fans,likes,number_of_comments,page_posts,page_shares,sentiment_manual_auto,shares,user_posts,user_posts_average_response_time,user_posts_responded,user_posts_response_rate,user_questions,user_questions_average_response_time,user_questions_responded,user_questions_response_rate,date_from,date_to,profile_url,insights_enabled
4.6184E+11,2/12/2024,3066155,884,,1,0,0,1,,,1,,,200259,,108,1223,5629,2,188,96,169,15,,,,13,35,126,9,35,0.003971,,0.05926,,11226,4.150855,18329,3365,74,,0,605,48,,,0,,,,1,12/28/2024,4/11/2025,https://facebook.com/dv1mwsp5fya3pdi,1
3.92478E+11,12/19/2024,2797920,1169,,1,0,0,1,,,1,,,148017,,123,903,7614,2,188,87,132,11,,,,13,25,126,13,35,0.073594,,0.039093,,14459,0,743,849,24,,0,318,63,,,0,,,,1,7/17/2024,3/9/2025,https://facebook.com/v35tgkzmrcx5,1
3.67983E+11,12/15/2023,7898436,-206,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,119,125,15,,,,13,35,131,9,47,0.040641,,0.050778,,22906,12.266189,27522,3106,13,,0,960,47,,,1,,,,1,12/22/2024,2/24/2025,https://facebook.com/zd6qfbictxdzw2l,1
3.97592E+11,10/17/2023,5315947,1120,,1,0,0,1,,,1,,,148017,,123,903,7615,2,138,119,169,15,,,,13,35,126,9,35,0.062346,,0.005472,,0,0,1469,4188,13,,0,852,42,,,0,,,,1,10/29/2024,3/1/2025,https://facebook.com/gjmr7xv4,0
98855702898,1/6/2025,5273574,1654,,1,0,0,1,,,1,,,148017,,91,952,7615,2,188,87,125,11,,,,9,35,126,9,45,0.032355,,0.031519,,45872,5.219864,9877,3286,41,,0,0,13,,,1,,,,0,9/16/2024,2/28/2025,https://facebook.com/e1v3yucqidy1,1
86661724407,3/2/2025,3043848,197,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,119,125,13,,,,9,25,170,9,35,0.066683,,0.035602,,50040,2.718944,25101,5597,13,,0,1209,37,,,0,,,,0,6/18/2024,1/15/2025,https://facebook.com/i3fz77x9,1
7.82071E+11,1/31/2024,2330687,400,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,125,11,,,,9,25,126,13,35,0.06299,,0.055696,,46578,0,0,339,67,,0,108,41,,,1,,,,1,6/28/2024,7/13/2024,https://facebook.com/6ymm05mritgm,0
4.51612E+11,3/28/2024,0,13,,1,0,0,1,,,1,,,188834,,123,1223,7615,2,138,119,125,15,,,,13,25,170,13,47,0.008528,,0.073053,,34016,11.69044,80413,857,27,,0,0,19,,,0,,,,1,9/28/2024,1/16/2025,https://facebook.com/9qrmbs6p,0
9.31378E+11,6/28/2024,7254906,136,,1,0,0,1,,,1,,,200259,,91,903,7615,2,188,87,125,15,,,,13,35,170,9,47,0.00505,,0.046388,,60117,4.0063,41055,278,13,,0,1097,46,,,0,,,,1,1/2/2025,3/5/2025,https://facebook.com/svwjgbbd5k2,1
6.16099E+11,7/10/2024,5617505,1560,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,125,11,,,,13,35,170,13,47,0.012811,,0.061128,,46993,13.546083,35369,424,61,,0,181,23,,,1,,,,1,10/23/2024,2/26/2025,https://facebook.com/69qd4xr7rlm7pq,1
44824222362,3/18/2025,3643316,-278,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,187,87,169,11,,,,13,35,170,11,47,0.066004,,0.051836,,11101,12.672661,12014,2563,56,,0,565,29,,,0,,,,0,4/22/2024,5/21/2024,https://facebook.com/me3ydgrkh7qas,1
1.65948E+11,5/5/2024,3775267,-277,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,153,87,134,15,,,,9,35,170,12,47,0.022292,,0.072883,,0,6.514062,29101,0,72,,0,0,53,,,1,,,,0,10/24/2023,6/10/2024,https://facebook.com/wfff247h5e,0
2.13762E+11,10/7/2023,6523102,1491,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,138,87,125,11,,,,13,25,170,9,35,0.032267,,0.065052,,19381,0,0,3171,13,,0,307,70,,,1,,,,0,3/1/2025,5/24/2025,https://facebook.com/jyl6tdpzuuqz,1
9.75979E+11,5/15/2024,0,808,,1,0,0,1,,,1,,,148017,,91,1142,5629,2,138,119,125,11,,,,9,35,170,9,47,0.046692,,0.020537,,30654,5.040482,40097,4010,13,,0,446,68,,,1,,,,1,2/15/2024,5/4/2024,https://facebook.com/h4kd7cdx7oz1j7,1
2.26517E+11,7/26/2024,2351107,1843,,1,0,0,1,,,1,,,148017,,91,903,7615,2,138,87,125,15,,,,9,35,170,9,47,0.052498,,0.018562,,30907,13.546083,0,0,70,,0,292,34,,,1,,,,1,12/21/2024,2/8/2025,https://facebook.com/16ahayv8uj06e,0
5.20598E+11,7/5/2024,631934,64,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,138,87,169,12,,,,9,27,170,13,40,0.034682,,0.07304,,24002,8.400082,0,915,13,,0,225,48,,,0,,,,1,11/23/2023,3/20/2024,https://facebook.com/g0ob7thbu,0
9.36815E+11,7/3/2024,7898436,463,,1,0,0,1,,,1,,,172071,,91,1223,7615,2,138,87,169,15,,,,13,35,152,13,35,0.036484,,0.048198,,13103,5.796425,6795,1208,14,,0,533,50,,,1,,,,1,2/22/2024,5/8/2024,https://facebook.com/j4i5y7tzgk79xmp,0
9.77421E+11,2/9/2025,6962038,-82,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,119,125,15,,,,9,35,170,13,35,0.026922,,0.03652,,3656,3.854496,68390,1922,40,,0,1060,50,,,1,,,,1,10/14/2023,11/23/2024,https://facebook.com/11uw2y5afuxdj9,0
2.43997E+11,12/9/2024,0,475,,1,0,0,1,,,1,,,148017,,91,903,6935,2,188,87,169,11,,,,9,25,126,9,47,0.008428,,0.056311,,0,10.406924,0,2056,13,,0,0,40,,,0,,,,1,4/20/2024,7/26/2024,https://facebook.com/hc4v2ayku1p21i,1
58626467312,2/13/2024,0,-278,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,125,11,,,,9,26,170,13,35,0.012717,,0.023256,,42720,8.144349,35753,4678,43,,0,0,63,,,0,,,,0,11/19/2023,1/25/2024,https://facebook.com/41sga351t1h,0
1.62066E+11,4/9/2024,3790624,850,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,138,87,125,11,,,,9,25,170,13,35,0.071302,,0.064879,,62631,7.769158,0,4860,15,,0,1199,24,,,0,,,,1,1/25/2025,2/4/2025,https://facebook.com/mz6spjiqfo4,0
72695193915,9/24/2024,2720605,600,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,90,169,15,,,,13,25,126,13,35,0.078013,,0.042692,,0,11.495226,27182,478,65,,0,144,14,,,0,,,,0,5/7/2024,9/1/2024,https://facebook.com/iamx90klo,0
2.03173E+11,5/9/2024,40192,336,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,138,87,169,11,,,,9,27,127,9,46,0.066211,,0.069808,,27596,11.260376,74641,4154,53,,0,192,44,,,0,,,,0,2/13/2024,7/1/2024,https://facebook.com/mh6vq3ozlo1400l,0
5.72884E+11,5/18/2024,7898436,105,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,87,136,11,,,,13,25,170,9,47,0.025158,,0.051852,,53501,8.439626,40375,5828,44,,0,207,31,,,1,,,,1,3/14/2024,3/3/2025,https://facebook.com/u03lijmn7o,0
9.13324E+11,12/30/2023,5190341,-244,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,188,87,125,15,,,,9,35,126,13,47,0.01509,,0.021557,,23707,0,0,5423,31,,0,0,76,,,0,,,,0,11/14/2023,5/9/2024,https://facebook.com/ahjcy7nk,1
5.41847E+11,2/15/2024,5700902,879,,1,0,0,1,,,1,,,148017,,116,1223,7615,2,188,87,169,13,,,,9,35,126,13,35,0.041226,,0.077271,,51285,2.233069,27701,2961,17,,0,291,27,,,0,,,,0,1/19/2024,4/22/2024,https://facebook.com/sx59jpdvlzryr,1
6.2973E+11,11/3/2024,2029771,-278,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,87,125,11,,,,13,32,170,9,47,0.008474,,0.032792,,62328,3.832068,13619,2326,36,,0,355,58,,,1,,,,1,11/12/2023,2/24/2025,https://facebook.com/w2exqyxkq2wu,0
2.09849E+11,12/28/2024,6479463,730,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,137,11,,,,13,35,170,13,40,0.073282,,0.061509,,41483,6.364964,60523,0,13,,0,752,47,,,1,,,,1,10/3/2023,10/9/2023,https://facebook.com/4cf0o9zh6e51vc,0
8.02578E+11,11/26/2024,3010083,1812,,1,0,0,1,,,1,,,148017,,123,903,7164,2,188,119,169,15,,,,9,35,126,13,35,0.061672,,0.021187,,14357,13.081922,23714,1447,78,,0,206,13,,,1,,,,1,1/9/2025,5/30/2025,https://facebook.com/rowgwrs8nn4t8,0
6.21611E+11,3/14/2024,3315550,1404,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,125,11,,,,9,25,170,9,35,0.077916,,0.033949,,69542,13.546083,0,0,45,,0,0,49,,,1,,,,0,10/1/2024,11/26/2024,https://facebook.com/hdgb3wembx4o0sy,0
8.65495E+11,12/13/2023,6129374,-278,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,87,125,15,,,,9,35,136,9,35,0.068617,,0.059324,,21312,8.240414,22711,5253,21,,0,0,24,,,1,,,,1,4/17/2024,11/22/2024,https://facebook.com/oqnyo9woqaszixt,1
9.49355E+11,12/26/2023,0,4,,1,0,0,1,,,1,,,200259,,123,1223,7555,2,184,110,169,15,,,,9,25,170,9,35,0.033296,,0.056004,,21313,8.933527,7177,1813,70,,0,1130,80,,,0,,,,0,2/13/2024,3/20/2024,https://facebook.com/30g1iitgby,1
3.54422E+11,4/30/2024,7898436,667,,1,0,0,1,,,1,,,200259,,123,974,7615,2,138,87,169,15,,,,9,30,126,9,47,0.025823,,0.07518,,45156,0,0,2247,38,,0,43,21,,,0,,,,0,1/22/2024,3/12/2024,https://facebook.com/ple1euauceyl7w,0
99673267950,7/6/2024,4780856,327,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,167,119,169,11,,,,13,25,126,9,35,0.066903,,0.064028,,20276,4.679436,21659,946,67,,0,814,18,,,1,,,,1,4/17/2024,5/28/2024,https://facebook.com/frqzav4ijo1r3j,1
2.3367E+11,1/24/2025,7898436,-278,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,188,119,125,15,,,,13,35,170,11,47,0.047444,,0.026611,,22642,4.109487,26618,0,66,,0,114,13,,,0,,,,1,2/21/2024,8/15/2024,https://facebook.com/7lk1zzlxr6zx1ri,0
4.43463E+11,1/27/2025,823487,642,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,87,169,11,,,,9,35,126,11,47,0.070417,,0.0692,,18073,3.744339,37075,4205,47,,0,962,21,,,1,,,,1,12/9/2024,6/5/2025,https://facebook.com/tpwqb519w5x9,1
9.46237E+11,10/2/2023,1302517,369,,1,0,0,1,,,1,,,148017,,123,1223,7443,2,143,119,125,15,,,,13,35,126,9,35,0.026691,,0.073764,,23958,9.062567,54727,3689,13,,0,565,52,,,0,,,,0,8/14/2024,11/27/2024,https://facebook.com/jriunmmyf,1
3.84527E+11,10/16/2024,551399,1701,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,188,119,169,11,,,,13,31,168,13,47,0.044171,,0.076374,,35466,4.556203,18704,4747,27,,0,0,16,,,1,,,,0,11/16/2023,9/16/2024,https://facebook.com/6s3cips6,1
7.73065E+11,3/10/2024,4994512,200,,1,0,0,1,,,1,,,148017,,123,903,5629,2,188,119,169,11,,,,9,25,170,9,35,0.037525,,0.072136,,0,0,0,0,80,,0,0,48,,,1,,,,0,5/13/2024,10/6/2024,https://facebook.com/qf9x1w895,1
5.45072E+11,1/15/2024,4414615,1184,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,188,87,144,15,,,,11,25,126,13,35,0.015476,,0.055934,,26479,10.211938,3278,5691,27,,0,0,42,,,0,,,,1,12/17/2023,11/4/2024,https://facebook.com/4jla36m14,1
1.90981E+11,7/26/2024,2745865,-278,,1,0,0,1,,,1,,,200259,,106,1223,7615,2,138,119,169,11,,,,9,35,126,13,47,0.043745,,0.063869,,0,11.789861,25977,2151,33,,0,1017,17,,,1,,,,0,12/16/2023,3/27/2024,https://facebook.com/qxaq6mzbyl50,0
3.27527E+11,10/19/2023,1016511,-278,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,87,155,11,,,,13,25,170,13,35,0.007589,,0.05218,,17072,7.788294,60213,4364,29,,0,0,35,,,1,,,,0,9/8/2024,10/31/2024,https://facebook.com/d1kuig4zssss2x5,0
6.5666E+11,3/29/2024,222000,875,,1,0,0,1,,,1,,,148017,,96,1223,7615,2,138,98,169,11,,,,13,25,170,9,35,0.030625,,0.026257,,39768,5.792441,26604,0,19,,0,305,18,,,1,,,,1,6/21/2024,9/16/2024,https://facebook.com/ijslyiq1sq8v1t,1
6.76125E+11,7/24/2024,4054474,1126,,1,0,0,1,,,1,,,148017,,103,903,7615,2,138,119,125,11,,,,13,35,170,10,36,0.043141,,0.065472,,19483,2.595587,22826,3464,53,,0,466,55,,,0,,,,0,1/9/2024,8/4/2024,https://facebook.com/4hul9qvbspcap,0
4.40412E+11,2/24/2024,2742168,-278,,1,0,0,1,,,1,,,148017,,123,1032,7615,2,138,87,169,15,,,,13,35,131,13,47,0.012474,,0.018978,,50887,2.867053,19934,2279,13,,0,634,13,,,1,,,,0,9/16/2024,12/31/2024,https://facebook.com/m4uvm1ly9ulq4s,0
2.36359E+11,8/15/2024,2049932,392,,1,0,0,1,,,1,,,200259,,91,903,5629,2,138,119,125,15,,,,9,25,167,9,47,0.060538,,0.035073,,40058,11.210405,26267,1919,22,,0,254,52,,,0,,,,1,5/28/2024,10/21/2024,https://facebook.com/6leng0un3bdsit,1
7.24688E+11,6/4/2024,7898436,-278,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,188,119,169,14,,,,13,25,126,9,47,0.016074,,0.028137,,0,3.255848,79504,2218,45,,0,0,22,,,0,,,,0,4/30/2024,9/5/2024,https://facebook.com/lvbnp38e7,0
1.77184E+11,12/4/2024,3947999,250,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,87,125,14,,,,12,25,163,9,35,0.058555,,0.0146,,65973,13.546083,24153,999,33,,0,0,39,,,0,,,,1,10/14/2023,8/28/2024,https://facebook.com/4xndg99z4sh0psv,1
9.37303E+11,1/6/2024,7898436,955,,1,0,0,1,,,1,,,200259,,91,1223,6044,2,186,119,153,13,,,,13,25,170,9,47,0.002892,,0.064114,,37073,10.67985,19180,0,42,,0,0,47,,,0,,,,0,8/27/2024,12/19/2024,https://facebook.com/v3xh8if26ijgtr,0
1.96025E+11,10/31/2023,2529276,75,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,188,87,169,15,,,,13,35,126,9,35,0.055422,,0.038282,,12115,8.012951,27556,0,38,,0,0,40,,,1,,,,1,2/26/2024,6/7/2024,https://facebook.com/jzlmpen4jg0i,1
1.16239E+11,7/12/2024,4977140,203,,1,0,0,1,,,1,,,200259,,91,903,5629,2,188,117,125,11,,,,13,35,126,13,47,0.032633,,0.042632,,15146,13.546083,7727,2525,15,,0,750,79,,,0,,,,1,10/12/2024,11/3/2024,https://facebook.com/cgs6vfsbdg46c,1
5.02671E+11,2/16/2024,4032475,-278,,1,0,0,1,,,1,,,169730,,123,1223,7615,2,188,87,125,15,,,,9,35,126,9,47,0.063419,,0.040661,,0,12.105695,0,5673,68,,0,791,28,,,0,,,,0,3/26/2024,5/26/2024,https://facebook.com/9qnruhylsy,1
5.24354E+11,10/15/2024,0,-73,,1,0,0,1,,,1,,,148017,,100,903,5943,2,188,119,125,11,,,,9,35,126,9,47,0.045395,,0.05546,,36101,4.645997,0,5171,62,,0,0,13,,,1,,,,1,9/14/2024,2/7/2025,https://facebook.com/y2aukazw62p3mt,1
5.13111E+11,11/20/2023,7898436,1593,,1,0,0,1,,,1,,,200259,,91,903,6571,2,138,87,125,15,,,,13,25,170,13,35,0.031023,,0.014896,,49310,2.052296,6328,3024,19,,0,1235,80,,,1,,,,0,8/31/2024,11/24/2024,https://facebook.com/mumlnuyf,0
4.42301E+11,8/6/2024,3781790,426,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,119,125,15,,,,13,35,126,9,35,0.05344,,0.040564,,8739,4.674123,59270,1262,48,,0,451,45,,,0,,,,1,12/16/2023,11/29/2024,https://facebook.com/2ve1krgt75msj,0
9.94867E+11,3/17/2025,6555426,-278,,1,0,0,1,,,1,,,200259,,123,903,5629,2,138,87,169,15,,,,13,25,126,9,47,0.031645,,0.02156,,1883,6.078914,58878,7514,28,,0,981,40,,,0,,,,1,11/19/2023,2/3/2024,https://facebook.com/epkjiidvaa,1
4.91418E+11,11/20/2023,1840953,158,,1,0,0,1,,,1,,,200259,,91,1223,5785,2,144,119,125,15,,,,9,25,170,13,35,0.02914,,0.077761,,33746,3.212296,0,4128,61,,0,941,80,,,0,,,,0,5/22/2024,5/31/2024,https://facebook.com/laxthk9pw1wdty1,1
4.83167E+11,3/11/2024,3688376,-278,,1,0,0,1,,,1,,,165222,,91,1171,6804,2,188,87,169,11,,,,13,35,126,13,47,0.034625,,0.005754,,65873,1.611557,22105,3916,56,,0,436,13,,,0,,,,0,2/25/2024,7/7/2024,https://facebook.com/zn4jj0potkmpjta,1
4.27548E+11,12/29/2024,1479690,-278,,1,0,0,1,,,1,,,148017,,91,903,6046,2,188,119,169,15,,,,9,30,170,9,47,0.057121,,0.074344,,62708,7.557274,30144,0,64,,0,0,35,,,0,,,,1,2/1/2025,2/3/2025,https://facebook.com/n8qw23ynmy0ufs,0
76157497154,7/14/2024,7898436,1317,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,87,149,12,,,,9,30,126,13,47,0.04958,,0.005733,,54726,10.411369,6379,3085,19,,0,621,15,,,0,,,,1,12/5/2023,4/20/2024,https://facebook.com/ulyau5ep6k,1
5.97027E+11,1/3/2024,5186784,277,,1,0,0,1,,,1,,,148017,,123,903,5785,2,138,119,169,11,,,,13,25,170,9,43,0.073404,,0.009632,,89602,13.546083,62807,0,13,,0,803,35,,,0,,,,1,12/25/2023,12/9/2024,https://facebook.com/0vte5xya61zg,1
2.35688E+11,1/23/2024,5361854,1684,,1,0,0,1,,,1,,,200259,,91,1223,6053,2,138,87,169,15,,,,9,35,126,9,47,0.001029,,0.072595,,57634,6.863243,47638,7519,13,,0,148,13,,,1,,,,0,6/12/2024,11/1/2024,https://facebook.com/kppderwtqj4iin,0
6.41233E+11,11/16/2024,7898436,310,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,87,125,15,,,,13,25,170,13,35,0.013715,,0.05218,,64715,9.162185,36507,399,80,,0,600,39,,,1,,,,0,1/13/2025,6/7/2025,https://facebook.com/piwuk6cklj,0
60325127328,1/7/2025,7845143,351,,1,0,0,1,,,1,,,148017,,101,1223,5629,2,188,87,169,11,,,,13,26,170,13,47,0.040028,,0.026629,,32117,0,28395,972,57,,0,494,38,,,0,,,,1,5/17/2024,9/23/2024,https://facebook.com/3w1nsvymu,1
9.81573E+11,4/12/2024,6614967,819,,1,0,0,1,,,1,,,148017,,123,903,7615,2,138,119,142,15,,,,9,35,126,9,39,0.053902,,0.047481,,18898,10.282008,0,868,64,,0,0,37,,,0,,,,1,5/28/2024,7/10/2024,https://facebook.com/da8vvb91l60t,1
4.74315E+11,6/12/2024,0,-278,,1,0,0,1,,,1,,,200259,,111,903,5629,2,179,119,125,12,,,,9,25,126,9,37,0.008081,,0.014126,,64045,2.117042,64147,1552,13,,0,455,13,,,1,,,,0,2/3/2025,5/3/2025,https://facebook.com/ajlzdict,0
8.97788E+11,11/25/2024,2018242,517,,1,0,0,1,,,1,,,160297,,114,1223,5629,2,138,119,169,11,,,,10,30,170,13,47,0.024242,,0.006125,,0,7.860586,42602,4102,51,,0,227,53,,,0,,,,1,8/20/2024,9/20/2024,https://facebook.com/4yewhfhg5kjoe,1
4.80806E+11,1/4/2024,1048543,342,,1,0,0,1,,,1,,,148017,,91,1223,7430,2,188,87,136,11,,,,9,35,170,12,35,0.079097,,0.004889,,42379,6.339359,37850,2467,13,,0,719,33,,,0,,,,1,1/9/2025,5/24/2025,https://facebook.com/264avr48m,1
69727510388,1/20/2024,6496011,1404,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,119,125,15,,,,13,25,126,9,41,0.026884,,0.022332,,10936,5.47043,6018,2563,48,,0,182,80,,,1,,,,1,3/18/2024,3/18/2025,https://facebook.com/lluw826i8t28q6d,0
8.23991E+11,11/21/2024,4743928,1043,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,119,125,11,,,,9,25,126,9,43,0.03103,,0.015173,,39803,0.040744,8424,4221,39,,0,115,28,,,1,,,,0,12/31/2023,5/13/2024,https://facebook.com/7vuw1ip311opv4y,1
6.51702E+11,1/9/2024,0,-278,,1,0,0,1,,,1,,,148017,,91,1031,7429,2,188,87,169,15,,,,9,34,170,9,47,0.019864,,0.032862,,37628,3.218121,40217,0,32,,0,0,24,,,1,,,,0,10/26/2024,12/25/2024,https://facebook.com/b4dwybomc,0
7.83939E+11,11/19/2024,3613181,1235,,1,0,0,1,,,1,,,200259,,123,903,7615,2,138,119,169,15,,,,13,25,170,13,35,0.002378,,0.070257,,34431,2.354498,57078,4292,27,,0,1670,41,,,1,,,,0,2/13/2024,3/21/2025,https://facebook.com/l0znpiagd9hou,0
4.33888E+11,6/24/2024,0,194,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,119,169,15,,,,9,25,170,9,35,0.023546,,0.030906,,28924,3.930423,74354,2789,63,,0,259,13,,,1,,,,1,1/5/2024,1/27/2024,https://facebook.com/7g3nz9esrzz,0
6.41557E+11,3/17/2025,4039773,-250,,1,0,0,1,,,1,,,200259,,116,903,5629,2,138,87,125,15,,,,13,35,170,13,35,0.013724,,0.032487,,45693,11.697788,6089,737,28,,0,0,62,,,1,,,,0,8/25/2024,9/6/2024,https://facebook.com/r775m6ewe5o2y9g,0
8.57667E+11,10/18/2023,0,512,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,87,125,13,,,,9,25,126,9,35,0.031101,,0.010541,,50578,4.985807,22086,2782,66,,0,846,18,,,0,,,,0,11/14/2024,3/13/2025,https://facebook.com/htbaq9nto7jpmxs,0
6.34755E+11,2/21/2025,5870834,235,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,119,125,15,,,,12,25,144,13,47,0.019363,,0.079108,,0,3.585821,0,2737,38,,0,614,21,,,1,,,,0,1/29/2025,2/13/2025,https://facebook.com/cfmnu57rvxvt7qv,0
3.54197E+11,1/30/2024,5396177,1441,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,138,119,169,15,,,,13,35,126,13,35,0.032905,,0.012474,,28081,9.367921,0,0,46,,0,815,55,,,0,,,,1,12/16/2023,4/23/2024,https://facebook.com/p8f0d8c56b,0
6.65904E+11,10/19/2023,7898436,611,,1,0,0,1,,,1,,,148017,,91,1066,7615,2,142,87,169,15,,,,9,35,126,9,35,0.022287,,0.027726,,16722,7.955806,41044,5828,50,,0,874,43,,,0,,,,0,1/19/2025,3/27/2025,https://facebook.com/5jdc77s4kbxj649,1
6.75136E+11,10/25/2024,6874628,518,,1,0,0,1,,,1,,,200259,,91,1223,6464,2,188,119,125,15,,,,13,35,170,13,47,0.073333,,0.075714,,35380,13.546083,2817,5421,48,,0,1120,42,,,1,,,,1,1/1/2024,1/29/2025,https://facebook.com/io03habqf810,0
9.60981E+11,7/14/2024,2876426,999,,1,0,0,1,,,1,,,148017,,123,949,5629,2,138,105,125,11,,,,9,25,154,9,35,0.024019,,0.036939,,16781,10.948782,0,0,43,,0,0,13,,,0,,,,0,10/7/2024,10/25/2024,https://facebook.com/h038r0gj,0
3.77203E+11,12/25/2024,6780860,1132,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,119,169,15,,,,13,28,126,9,35,0.0159,,0.02771,,68324,0,0,607,80,,0,592,58,,,0,,,,1,10/5/2023,8/20/2024,https://facebook.com/5e2zv29hg6ayj,0
4.30831E+11,11/28/2023,0,918,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,188,119,125,11,,,,9,25,126,9,35,0.061201,,0.057498,,27383,10.048327,36007,5776,62,,0,0,17,,,0,,,,0,7/5/2024,7/15/2024,https://facebook.com/kpgstidjwbe,0
8.14002E+11,11/13/2023,1178846,1358,,1,0,0,1,,,1,,,200259,,123,903,5749,2,156,87,125,15,,,,10,28,143,13,47,0.065128,,0.003609,,59530,9.527927,37147,4087,13,,0,340,13,,,0,,,,0,1/7/2025,6/18/2025,https://facebook.com/ocq4f08td9h2,1
5.10705E+11,8/1/2024,5255162,797,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,138,119,125,11,,,,10,25,126,13,35,0.045477,,0.026375,,445,13.546083,0,3412,34,,0,883,46,,,1,,,,1,12/29/2023,2/2/2025,https://facebook.com/43ptem5rk4y,1
7.39207E+11,1/18/2025,0,492,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,119,125,11,,,,9,25,126,9,47,0.028244,,0.046838,,20908,5.660093,60802,3527,69,,0,13,34,,,1,,,,1,12/28/2024,3/19/2025,https://facebook.com/fiohj4zitt5,1
4.65112E+11,5/6/2024,4090099,1233,,1,0,0,1,,,1,,,169671,,91,1223,5629,2,165,87,169,11,,,,9,35,170,9,35,0.066903,,0.07929,,10729,11.32153,7190,3376,22,,0,1670,34,,,0,,,,0,11/14/2023,11/29/2024,https://facebook.com/1fpay9y3e80uo,0
2.2334E+11,12/3/2024,997023,313,,1,0,0,1,,,1,,,148017,,105,1223,7615,2,188,87,125,14,,,,13,25,126,12,47,0.05392,,0.077436,,41462,4.977433,34122,0,39,,0,520,52,,,0,,,,0,4/28/2024,5/18/2024,https://facebook.com/5s814vrrc,0
7.47752E+11,1/31/2025,4525752,399,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,188,119,159,15,,,,13,35,126,9,47,0.031102,,0.050469,,0,7.797746,27538,1076,40,,0,0,32,,,1,,,,0,1/7/2024,4/6/2024,https://facebook.com/piyncqj1kt5q,0
1.39844E+11,1/11/2025,816199,1567,,1,0,0,1,,,1,,,148017,,91,1223,6590,2,174,87,169,11,,,,9,33,170,13,47,0.031941,,0.027869,,0,1.915501,26173,4903,71,,0,902,13,,,1,,,,1,10/2/2023,5/15/2024,https://facebook.com/8bhw3eavobg4rn,1
2.06598E+11,7/1/2024,5541802,1498,,1,0,0,1,,,1,,,148017,,96,1141,5629,2,188,119,134,11,,,,13,25,126,9,35,0.001193,,0.044454,,10397,0.518519,496,4067,17,,0,1670,32,,,1,,,,1,2/27/2024,4/25/2024,https://facebook.com/xoib8i5j0qj,1
